edges,label
"(9603142, 4125)",1
"(9811107, 12214)",1
"(9802039, 5280)",1
"(9202076, 11075)",0
"(104208, 11075)",0
"(9705234, 105321)",1
"(9904207, 3019)",1
"(9510209, 9022)",1
"(9606185, 9019)",1
"(9210065, 106010)",1
"(9903143, 109127)",1
"(9806106, 105031)",1
"(9808075, 101020)",1
"(9212151, 108101)",0
"(9704080, 8096)",1
"(112169, 106036)",1
"(9810188, 110002)",1
"(9312168, 10044)",1
"(11018, 3273)",1
"(9909189, 9902115)",1
"(9212045, 108183)",1
"(10204, 1032)",1
"(9703166, 106045)",1
"(9303143, 10028)",1
"(9706012, 104267)",1
"(105191, 5159)",1
"(9907025, 110018)",1
"(105117, 10004)",1
"(9909061, 9703009)",1
"(9908105, 104236)",1
"(9703228, 11202)",1
"(104110, 2245)",1
"(11017, 3242)",1
"(9610193, 104084)",1
"(9710136, 2029)",1
"(9808038, 3032)",1
"(9511053, 11190)",1
"(9803011, 4163)",1
"(9802150, 110175)",1
"(9608018, 111260)",1
"(9905150, 102052)",1
"(9309097, 2222)",1
"(9707068, 102125)",1
"(9808017, 6102)",1
"(9611050, 101126)",1
"(9806230, 109004)",1
"(9912094, 110112)",1
"(9801075, 11058)",1
"(101087, 9025)",1
"(9908105, 3019)",1
"(9906051, 3203)",1
"(9612080, 1127)",1
"(9612195, 102169)",1
"(9912147, 3187)",1
"(9804131, 8142)",1
"(103188, 12183)",1
"(9804176, 2011)",1
"(105267, 11276)",1
"(9911234, 9908076)",1
"(102151, 6048)",1
"(9805028, 10044)",1
"(108037, 101151)",1
"(9912101, 12118)",1
"(9408144, 9407079)",0
"(9603089, 11057)",1
"(7209, 2091)",1
"(9911083, 9907209)",1
"(9911055, 104227)",1
"(9705046, 11211)",1
"(11167, 7120)",1
"(9809147, 11254)",1
"(9408074, 3136)",1
"(9612080, 10026)",1
"(9810155, 5132)",1
"(4111, 4077)",1
"(9909061, 9608117)",1
"(9605159, 107214)",1
"(9812219, 5073)",1
"(9604129, 8250)",1
"(9902022, 4041)",1
"(9607164, 5098)",1
"(9912214, 103161)",1
"(11284, 3058)",1
"(105088, 104181)",1
"(9911081, 9135)",1
"(9911202, 9910117)",1
"(9806217, 9187)",1
"(9707079, 109217)",1
"(102207, 9127)",1
"(9611159, 8125)",1
"(9702105, 9104)",1
"(9910132, 6046)",1
"(9206071, 101100)",1
"(111136, 4126)",1
"(9901159, 3219)",1
"(107098, 9103)",1
"(109162, 3294)",1
"(9402032, 111284)",1
"(105199, 104073)",1
"(9502120, 108222)",1
"(102010, 11109)",1
"(9611213, 8054)",1
"(111276, 103078)",1
"(111027, 5238)",0
"(110059, 6236)",1
"(111015, 5045)",1
"(9806132, 7202)",1
"(9512196, 106165)",1
"(9203084, 12213)",1
"(9809039, 10160)",1
"(9605030, 2034)",1
"(9910090, 12165)",1
"(107138, 7090)",1
"(111191, 2034)",1
"(9811106, 106020)",1
"(9504145, 104124)",1
"(9603142, 107176)",1
"(7015, 2138)",1
"(111119, 101113)",1
"(9903187, 107037)",1
"(9612115, 105166)",1
"(5127, 1122)",1
"(9601036, 6204)",1
"(9706179, 103093)",1
"(110136, 102112)",1
"(112218, 106191)",1
"(109092, 8062)",1
"(9507090, 2242)",1
"(9608055, 9703128)",0
"(8033, 7217)",1
"(9703030, 2202)",1
"(10138, 2230)",1
"(105007, 2121)",1
"(9909053, 102023)",1
"(9912288, 9711200)",1
"(9912001, 3076)",1
"(105151, 101136)",1
"(9805131, 108101)",1
"(9038, 3101)",1
"(9912140, 2250)",1
"(9702050, 2184)",1
"(106046, 104168)",1
"(107124, 3262)",1
"(9802150, 102130)",1
"(9908142, 108038)",1
"(9207004, 103055)",1
"(107116, 105059)",1
"(112227, 112045)",1
"(9908088, 102110)",1
"(9905210, 12129)",1
"(101016, 11131)",1
"(111017, 103022)",1
"(9701025, 108176)",1
"(9909061, 9510117)",1
"(9508017, 2034)",1
"(102076, 10221)",1
"(9911225, 107100)",1
"(9032, 6068)",1
"(5015, 4074)",1
"(9902030, 112109)",1
"(101096, 101013)",1
"(9912184, 9911068)",1
"(9808036, 3015)",0
"(9910053, 105253)",1
"(6224, 3242)",1
"(9610148, 2029)",1
"(9806115, 112116)",1
"(9201066, 9804015)",0
"(9612115, 10038)",1
"(102147, 101185)",1
"(9508013, 101032)",1
"(9911101, 12076)",1
"(9606112, 7158)",1
"(103250, 1222)",1
"(9812069, 5214)",1
"(111096, 108191)",1
"(9607164, 111072)",1
"(112135, 12251)",1
"(9912120, 102085)",1
"(9304141, 2065)",1
"(9711056, 9412136)",1
"(9608019, 12158)",1
"(9612115, 5205)",1
"(9309140, 110173)",1
"(9908105, 103165)",1
"(9810188, 107081)",1
"(9611174, 2191)",1
"(9903196, 5182)",1
"(9909072, 3187)",1
"(9808032, 101136)",1
"(4104, 1111)",1
"(9812059, 2239)",1
"(107213, 102172)",1
"(9812173, 107258)",1
"(105286, 5026)",1
"(111160, 5073)",1
"(9056, 5239)",1
"(107088, 10232)",1
"(9809027, 105237)",1
"(9509080, 107126)",1
"(9711200, 102125)",1
"(9905104, 101013)",1
"(9912233, 6146)",1
"(5217, 2121)",1
"(9808141, 101087)",1
"(9802150, 5256)",1
"(9905038, 108201)",1
"(9909041, 9156)",1
"(11016, 1131)",1
"(107115, 9030)",1
"(9707143, 104073)",1
"(9604174, 9601070)",0
"(104045, 11131)",1
"(9608013, 102036)",1
"(9405029, 11160)",1
"(9407087, 3272)",1
"(9211097, 102121)",1
"(9902058, 109196)",1
"(108091, 103155)",1
"(5238, 10185)",0
"(106157, 106048)",1
"(8134, 8012)",1
"(9911116, 7255)",1
"(9911253, 9406067)",1
"(9908105, 7170)",1
"(9205050, 107029)",1
"(9505062, 4087)",1
"(9308112, 3178)",1
"(9210065, 102063)",1
"(9704167, 2155)",1
"(9810188, 105129)",1
"(9906234, 107090)",1
"(9512084, 2078)",1
"(111129, 9103)",1
"(9404125, 109063)",0
"(9810188, 9103)",1
"(10240, 6071)",1
"(9812219, 9233)",1
"(9908072, 101085)",1
"(106180, 10187)",1
"(9911177, 108107)",1
"(9806037, 107147)",1
"(11182, 5054)",1
"(9611184, 110187)",1
"(102095, 8191)",1
"(9511171, 1001)",1
"(9605014, 3050)",0
"(9907215, 2244)",1
"(9707247, 112040)",1
"(8194, 3101)",1
"(109107, 105288)",1
"(11207, 2192)",1
"(9709154, 101153)",1
"(9510169, 6088)",1
"(9701025, 9182)",1
"(9702155, 10092)",1
"(6160, 1182)",1
"(106055, 103155)",1
"(9712186, 6151)",1
"(7126, 6033)",1
"(9611047, 1213)",1
"(9903042, 8107)",1
"(8090, 2075)",1
"(9903225, 11290)",1
"(9809188, 10274)",1
"(9207094, 5247)",1
"(9507115, 4204)",1
"(9904122, 11211)",1
"(9806199, 1093)",1
"(102129, 11125)",1
"(9707235, 101174)",1
"(109162, 102044)",1
"(9908020, 11242)",1
"(9711069, 111002)",1
"(9902071, 110036)",1
"(9705211, 5273)",1
"(9903219, 12117)",1
"(9308067, 7077)",0
"(9608110, 12085)",1
"(6066, 2228)",1
"(9905001, 9603062)",1
"(9906148, 108094)",1
"(9908019, 11283)",1
"(9509007, 104120)",1
"(8204, 7043)",1
"(9902121, 5054)",1
"(9912283, 7189)",1
"(9605033, 111187)",1
"(9611159, 2030)",1
"(9209003, 6219)",1
"(9411179, 11276)",1
"(9902124, 9205002)",0
"(9612115, 106078)",1
"(9705124, 110160)",1
"(11088, 8057)",1
"(7029, 5248)",1
"(9504090, 11148)",1
"(9205117, 112100)",0
"(9807069, 107187)",1
"(9410138, 6183)",1
"(9312048, 111033)",1
"(9503205, 105200)",1
"(9804083, 3052)",1
"(9904207, 7012)",1
"(9810199, 3028)",1
"(9906151, 3038)",1
"(9905014, 8119)",1
"(9603142, 109055)",1
"(9909177, 1109)",1
"(11160, 11156)",1
"(9603078, 7195)",1
"(9904159, 101106)",1
"(9805091, 7158)",1
"(12262, 4062)",1
"(9711162, 102182)",1
"(9312172, 105220)",1
"(9912254, 9906161)",1
"(9301114, 8123)",1
"(9910027, 9809177)",1
"(9510029, 11157)",1
"(9910171, 4130)",1
"(9910093, 6215)",1
"(9606185, 105136)",1
"(9803131, 104232)",1
"(9910021, 101135)",1
"(12202, 1209)",1
"(106186, 102114)",1
"(9408013, 11197)",1
"(9707241, 1190)",1
"(108003, 1113)",1
"(9410167, 7110)",1
"(9909205, 4067)",1
"(112024, 102063)",1
"(9607141, 11019)",1
"(9711165, 12259)",1
"(107084, 6009)",1
"(9712077, 110173)",1
"(9906167, 9905005)",1
"(9801105, 8045)",1
"(9804143, 5078)",1
"(107035, 1053)",1
"(9905221, 103035)",1
"(9803023, 3289)",1
"(9912286, 9805150)",1
"(9907003, 8211)",1
"(9805101, 106223)",1
"(9301003, 8067)",1
"(1159, 1071)",1
"(106127, 8102)",1
"(9908163, 2118)",1
"(106010, 10247)",1
"(9409161, 9910105)",0
"(9804184, 9199)",1
"(9903026, 9146)",1
"(9706141, 108179)",1
"(9805129, 8075)",1
"(9903205, 102076)",1
"(103143, 1195)",1
"(9308122, 109155)",1
"(9231, 8075)",1
"(108133, 8221)",1
"(9711117, 7171)",1
"(101109, 1215)",1
"(9912028, 11165)",1
"(105117, 102138)",1
"(9301028, 9203079)",1
"(9506001, 105145)",0
"(106096, 12071)",1
"(9403116, 10285)",1
"(9906064, 11160)",1
"(9910079, 4025)",1
"(9406216, 10280)",1
"(9702008, 5026)",1
"(9512219, 10286)",1
"(9901042, 1200)",1
"(9410193, 9212151)",0
"(12169, 2159)",1
"(9908142, 12210)",1
"(9907022, 104082)",1
"(9807153, 104240)",1
"(9803041, 103191)",1
"(10054, 2072)",1
"(1033, 1018)",1
"(9910076, 111091)",1
"(9905111, 5003)",1
"(9607141, 3180)",1
"(110084, 5246)",1
"(9801061, 11227)",1
"(9706217, 101042)",1
"(10088, 8001)",1
"(9907209, 10014)",1
"(9802150, 11127)",1
"(9905075, 6103)",1
"(9606032, 2219)",1
"(9412128, 3270)",1
"(9803260, 109025)",1
"(9702136, 101126)",1
"(9803002, 7104)",1
"(9704029, 10115)",1
"(9412229, 101174)",1
"(9711037, 8096)",1
"(9510173, 6088)",1
"(9803067, 105166)",1
"(111220, 7213)",1
"(9909130, 1033)",1
"(9506150, 108245)",1
"(9403129, 112244)",0
"(9907062, 3056)",1
"(3017, 1041)",1
"(9612128, 107167)",1
"(9702190, 104220)",1
"(9408074, 8141)",1
"(9509050, 104103)",1
"(9711097, 7170)",1
"(12073, 7177)",1
"(7177, 6030)",1
"(9206084, 12141)",1
"(9511055, 1038)",1
"(9812219, 11088)",1
"(110112, 2171)",1
"(9712066, 9125)",1
"(9807077, 3027)",1
"(9506112, 1029)",1
"(9712145, 103177)",1
"(106213, 7020)",1
"(9912166, 9602126)",1
"(101028, 3147)",1
"(112169, 108150)",1
"(6058, 2194)",1
"(9912088, 9906235)",1
"(9512077, 1201)",1
"(9706139, 103041)",1
"(101093, 3099)",1
"(9905012, 109194)",1
"(2174, 2087)",1
"(9910053, 7012)",1
"(107111, 9126)",1
"(9505175, 103120)",1
"(9811004, 11251)",1
"(9512222, 102001)",1
"(9809057, 2061)",1
"(8231, 5031)",1
"(102009, 10042)",1
"(103111, 101028)",1
"(9605130, 9508102)",0
"(9912118, 9160)",1
"(11249, 9205)",1
"(9903158, 102104)",1
"(105145, 105178)",0
"(111061, 106046)",1
"(9802033, 102169)",1
"(104091, 12173)",1
"(9912027, 111046)",1
"(9407087, 4068)",1
"(9909037, 6182)",1
"(9703111, 10267)",1
"(9605033, 12210)",1
"(3227, 3145)",1
"(9908107, 6231)",1
"(9904093, 9803056)",1
"(109162, 7106)",1
"(112015, 11132)",1
"(112050, 10060)",1
"(9711201, 105155)",1
"(9307010, 3147)",1
"(9903028, 101023)",1
"(9407044, 4120)",1
"(9810099, 101199)",1
"(108207, 103148)",1
"(9906066, 112245)",1
"(9803026, 12267)",1
"(10240, 2117)",1
"(9408099, 102121)",1
"(103089, 11033)",1
"(9909047, 3042)",1
"(9912167, 107055)",1
"(9912133, 9912011)",1
"(7048, 2030)",1
"(9911097, 6086)",1
"(9507046, 109002)",1
"(9905061, 110145)",1
"(9610170, 105062)",1
"(9906169, 107019)",1
"(9906006, 9604103)",1
"(9907107, 109183)",1
"(9603009, 7170)",1
"(110143, 8074)",1
"(101058, 4074)",1
"(102189, 2123)",0
"(104211, 7175)",1
"(9510159, 5209)",1
"(9903225, 102042)",1
"(105007, 5230)",1
"(9709025, 9078)",1
"(9910091, 9142)",1
"(101039, 5142)",1
"(9702102, 5071)",1
"(9909035, 8031)",1
"(9908038, 104260)",1
"(9907202, 12247)",1
"(101029, 12184)",1
"(9802150, 103028)",1
"(9712186, 103007)",1
"(9509176, 1142)",1
"(112028, 104073)",1
"(9511154, 106175)",1
"(9508068, 107116)",1
"(110178, 5040)",1
"(111059, 110093)",1
"(9903033, 11182)",1
"(9803001, 8107)",1
"(9211096, 110140)",1
"(9611159, 8249)",1
"(9711200, 12267)",1
"(102022, 7247)",1
"(10059, 6199)",1
"(9807076, 11269)",1
"(104095, 101199)",1
"(112042, 12075)",1
"(10271, 7120)",1
"(9912214, 9712205)",1
"(12129, 12074)",1
"(103225, 102186)",1
"(9909061, 9506205)",1
"(112145, 106117)",1
"(9407151, 9096)",1
"(9811089, 103156)",1
"(9605043, 2070)",1
"(9412147, 8048)",1
"(9605035, 101036)",1
"(9910256, 2034)",1
"(109202, 6180)",1
"(110034, 106055)",1
"(9912013, 3147)",1
"(9612115, 108128)",1
"(109076, 108091)",1
"(9708120, 5187)",1
"(9910149, 104262)",1
"(7053, 1113)",1
"(9803235, 2160)",1
"(9407036, 102029)",1
"(106214, 106074)",1
"(9805139, 8091)",1
"(12179, 11091)",1
"(104218, 3122)",1
"(9903258, 8210)",1
"(105059, 10247)",1
"(9903210, 10042)",1
"(9810243, 4186)",1
"(9912099, 4060)",1
"(9806017, 12100)",1
"(9909130, 3020)",1
"(9908089, 9204099)",1
"(9603002, 2100)",1
"(9132, 4021)",1
"(9802082, 3208)",1
"(9411132, 6070)",0
"(12141, 2222)",1
"(105225, 103067)",1
"(109040, 105186)",1
"(9911245, 2119)",1
"(9608127, 1049)",1
"(105035, 2180)",1
"(9309140, 103086)",1
"(9807205, 8075)",1
"(9910036, 9202)",1
"(9912145, 9710065)",1
"(9905157, 1123)",1
"(106005, 106004)",1
"(9902064, 6123)",1
"(9804033, 110064)",1
"(9142, 8204)",1
"(110103, 11225)",1
"(9906022, 9203)",1
"(9407079, 108101)",0
"(103018, 101219)",1
"(9607222, 1082)",0
"(9408146, 5263)",1
"(9901093, 5145)",1
"(108080, 101096)",1
"(104099, 12210)",1
"(108133, 12178)",1
"(103128, 11252)",1
"(102092, 5208)",1
"(6111, 1188)",1
"(12091, 1197)",1
"(9806159, 4103)",1
"(104090, 10034)",1
"(9701149, 107051)",1
"(107204, 4178)",1
"(11282, 5123)",1
"(6239, 5087)",1
"(9301024, 109085)",1
"(9802150, 111119)",1
"(9906064, 105182)",1
"(9712257, 3298)",1
"(110081, 5170)",1
"(9904074, 8061)",1
"(6160, 3176)",1
"(104002, 5158)",1
"(9906242, 3185)",1
"(9807080, 111097)",1
"(112100, 2123)",0
"(9608167, 107036)",1
"(12218, 3113)",1
"(9810206, 8081)",1
"(9806226, 103183)",1
"(12009, 4013)",1
"(9807171, 7097)",1
"(9908141, 9189)",1
"(9712186, 108035)",1
"(9603133, 102125)",1
"(9911015, 6203)",1
"(9610043, 105298)",1
"(9811192, 9146)",1
"(9910170, 104126)",1
"(9409061, 9808036)",0
"(9602022, 111284)",1
"(106255, 1018)",1
"(9708118, 110209)",1
"(9910052, 108233)",1
"(9605211, 103227)",1
"(9902046, 7036)",1
"(5066, 2190)",1
"(9911011, 10282)",1
"(8089, 6235)",1
"(9909215, 5021)",1
"(9706145, 105291)",1
"(9611016, 103181)",1
"(8197, 4206)",1
"(111059, 3160)",1
"(2231, 2038)",1
"(9704080, 10252)",1
"(105059, 103103)",1
"(12179, 1037)",1
"(101001, 9025)",1
"(104016, 11040)",1
"(9909199, 104177)",1
"(9404125, 5248)",0
"(9605150, 1083)",1
"(9203045, 2188)",1
"(9512196, 3025)",1
"(9908142, 11095)",1
"(3119, 1057)",1
"(9311130, 4196)",1
"(9904129, 6019)",1
"(5256, 1115)",1
"(9902132, 8194)",1
"(9408144, 9605014)",0
"(9610043, 3208)",1
"(9906240, 103204)",1
"(112192, 9211)",1
"(9809149, 103104)",1
"(9611100, 4098)",1
"(106175, 104064)",1
"(9176, 3118)",1
"(3019, 10185)",0
"(9511145, 3192)",1
"(9912118, 6146)",1
"(3074, 3045)",1
"(9909061, 9508091)",1
"(112100, 107084)",1
"(9604084, 4149)",1
"(9703030, 10103)",1
"(9507117, 3050)",0
"(9303067, 104042)",1
"(10181, 10108)",1
"(9910071, 11098)",1
"(9811159, 8030)",1
"(9708140, 102106)",1
"(5059, 4024)",1
"(108111, 10176)",1
"(9906242, 8230)",1
"(9911161, 105159)",1
"(9402032, 7195)",1
"(9707134, 112160)",1
"(9808041, 3096)",1
"(106068, 105129)",1
"(11075, 7172)",0
"(9506101, 6088)",1
"(9120, 6209)",1
"(9804081, 11008)",1
"(9904017, 110174)",1
"(110215, 106036)",1
"(9402112, 104104)",1
"(9801042, 1137)",1
"(9705046, 101126)",1
"(9602022, 8164)",1
"(9603141, 107191)",1
"(9403050, 6219)",1
"(7211, 4179)",1
"(9508111, 6006)",1
"(10247, 7226)",1
"(9404056, 109048)",1
"(9808079, 8211)",1
"(9912001, 112227)",1
"(108208, 1113)",1
"(106200, 103255)",1
"(9906200, 1037)",1
"(9609086, 110032)",1
"(9910170, 9209)",1
"(9711200, 5152)",1
"(9908096, 1189)",1
"(9711200, 2042)",1
"(9912214, 9711055)",1
"(104262, 11141)",1
"(9709027, 4198)",1
"(101126, 3161)",1
"(106043, 101011)",1
"(9903190, 106108)",1
"(9708123, 3208)",1
"(9811195, 108133)",1
"(9504061, 5097)",1
"(9902098, 112063)",1
"(9603167, 101199)",1
"(9711055, 109173)",1
"(4093, 1071)",1
"(9906098, 101163)",1
"(8112, 3197)",1
"(9609174, 1137)",1
"(9402032, 105090)",1
"(9812007, 9051)",1
"(111200, 106138)",1
"(9905181, 9812027)",1
"(9205002, 101042)",0
"(105014, 10196)",1
"(9908142, 101102)",1
"(102085, 2223)",1
"(9908036, 7095)",1
"(11218, 7050)",1
"(9906064, 102154)",1
"(105068, 3067)",1
"(109102, 8023)",1
"(9904017, 2159)",1
"(9909047, 103187)",1
"(9911165, 110250)",1
"(9608125, 104016)",1
"(9601108, 1001)",1
"(9903107, 11241)",1
"(9602113, 9204033)",0
"(9705037, 112161)",1
"(9908076, 101030)",1
"(9604166, 8106)",1
"(9910028, 2242)",1
"(9912150, 9708031)",1
"(9712115, 108043)",1
"(9609112, 7100)",1
"(9806090, 12008)",1
"(9912167, 108158)",1
"(9906235, 10068)",1
"(9910109, 108202)",1
"(9804174, 5275)",1
"(9509175, 105302)",1
"(109222, 101159)",1
"(9805170, 2074)",1
"(9906064, 112244)",1
"(9612121, 5276)",1
"(9810145, 5035)",1
"(9912153, 107022)",1
"(9902067, 105023)",1
"(9512030, 109212)",1
"(104229, 8227)",1
"(9705057, 3175)",1
"(9305088, 12040)",1
"(9603167, 112195)",1
"(9502038, 108196)",1
"(9802132, 107117)",1
"(112221, 11107)",1
"(9907026, 104105)",1
"(106163, 12202)",1
"(9811178, 111205)",1
"(9712226, 106188)",1
"(9812180, 6209)",1
"(9805216, 3190)",1
"(9411057, 8081)",1
"(9911161, 112145)",1
"(9208027, 109182)",1
"(9806191, 109039)",1
"(9704194, 3171)",1
"(9604042, 4037)",1
"(9411242, 106211)",1
"(9803131, 105039)",1
"(108205, 11146)",1
"(9910245, 112066)",1
"(12266, 6114)",1
"(9909163, 5052)",1
"(9905111, 108221)",1
"(9809053, 110066)",1
"(104059, 2194)",1
"(9901003, 12098)",1
"(9912164, 9803131)",1
"(9903269, 7018)",1
"(9912279, 2023)",1
"(9912155, 9807226)",1
"(9812239, 108198)",1
"(9602113, 9804015)",0
"(9910170, 103021)",1
"(110084, 8241)",1
"(9908056, 3215)",1
"(110248, 8161)",1
"(9908060, 6228)",1
"(9811042, 104082)",1
"(9605175, 5128)",1
"(9912083, 5056)",1
"(9511048, 106155)",1
"(9512083, 1094)",1
"(110039, 9142)",1
"(9809111, 105204)",1
"(9603002, 107096)",1
"(9908149, 9807121)",1
"(9605199, 5247)",1
"(9612204, 7253)",1
"(9412228, 2245)",1
"(108233, 8015)",1
"(9611123, 110240)",1
"(9305021, 12173)",1
"(9602089, 5133)",1
"(104215, 102128)",1
"(9409011, 6186)",1
"(109165, 7018)",1
"(9901146, 106048)",1
"(104159, 11115)",1
"(9905013, 1102)",1
"(9712232, 103254)",1
"(9909176, 104059)",1
"(101042, 12202)",0
"(9705074, 9021)",1
"(9611042, 6137)",1
"(111154, 9148)",1
"(9802109, 6192)",1
"(9811056, 103133)",1
"(106024, 8013)",1
"(112188, 111180)",1
"(105175, 5031)",1
"(11029, 5006)",1
"(9910001, 9711005)",1
"(9802168, 103170)",1
"(9704043, 112040)",1
"(9901159, 108075)",1
"(111238, 103078)",1
"(9910109, 103021)",1
"(9707093, 12118)",1
"(9907178, 101211)",1
"(9906201, 3116)",1
"(9910053, 109102)",1
"(9904148, 107032)",1
"(7002, 4028)",1
"(11251, 8250)",1
"(103078, 4097)",1
"(9507023, 108058)",1
"(9910224, 9311130)",1
"(104049, 5032)",1
"(9302123, 3135)",1
"(9912284, 9906217)",1
"(103011, 8142)",1
"(107261, 4148)",1
"(9601038, 1212)",1
"(12137, 3124)",1
"(9702161, 1109)",1
"(11119, 3216)",1
"(9805170, 105245)",1
"(9909121, 5137)",1
"(9611213, 3224)",1
"(9704072, 108167)",1
"(108025, 12148)",1
"(9909172, 5067)",1
"(9604198, 1212)",1
"(102042, 3052)",1
"(9609212, 9054)",1
"(9804085, 2188)",1
"(9904054, 11031)",1
"(10060, 5031)",1
"(9704202, 10095)",1
"(9610168, 7013)",1
"(9912241, 10158)",1
"(9912123, 12136)",1
"(103079, 11033)",1
"(12143, 11156)",1
"(9611230, 6117)",1
"(9604090, 2057)",1
"(9808104, 104107)",1
"(9912233, 4067)",1
"(9910177, 105010)",1
"(9911021, 9909172)",1
"(9902124, 105178)",0
"(9908052, 11088)",1
"(9910196, 4104)",1
"(9603191, 9234)",1
"(9810008, 105256)",1
"(9215, 3204)",1
"(9807011, 10179)",1
"(105218, 6103)",1
"(8190, 4014)",1
"(9608019, 5032)",1
"(9906194, 2066)",1
"(9605033, 111284)",1
"(110229, 8003)",1
"(108126, 12164)",1
"(9905033, 1212)",1
"(9905179, 3056)",1
"(9805018, 3161)",1
"(101198, 6251)",1
"(9507132, 102124)",1
"(9307196, 102079)",1
"(9901102, 109029)",1
"(105277, 103015)",1
"(9906064, 4133)",1
"(112218, 111093)",1
"(107105, 2117)",1
"(9410167, 12201)",1
"(5162, 4165)",1
"(9704137, 8062)",1
"(10164, 2225)",1
"(9707079, 105288)",1
"(9603167, 2159)",1
"(9402061, 3217)",1
"(11075, 10185)",0
"(9019, 8015)",1
"(9606163, 109198)",1
"(9607207, 7236)",1
"(111257, 102008)",1
"(9507032, 10233)",1
"(9807091, 105248)",1
"(9607235, 2184)",1
"(9706013, 1142)",1
"(103098, 9047)",1
"(9911161, 2057)",1
"(105242, 104045)",1
"(9803216, 11190)",1
"(9910219, 8151)",1
"(9811156, 6041)",1
"(9811167, 4148)",1
"(9903219, 105200)",1
"(9308100, 104111)",1
"(9510025, 111239)",0
"(9907224, 101065)",1
"(9806106, 107181)",1
"(9808157, 9150)",1
"(9606018, 12189)",1
"(9711106, 103145)",1
"(9602089, 101105)",1
"(9910109, 3022)",1
"(9711120, 9193)",1
"(9910013, 11217)",1
"(9912195, 9705124)",1
"(105180, 10112)",1
"(9912015, 7184)",1
"(105258, 2066)",1
"(9607153, 101175)",1
"(9304047, 103004)",1
"(12222, 12198)",1
"(9908141, 2138)",1
"(112028, 7177)",1
"(9901106, 3235)",1
"(9911011, 11089)",1
"(9809122, 109193)",1
"(112188, 1012)",1
"(9122, 7064)",1
"(108120, 7191)",1
"(8023, 7078)",1
"(12070, 6231)",1
"(11255, 7146)",1
"(112189, 12145)",1
"(9412184, 2155)",1
"(9911098, 3018)",1
"(9906070, 11075)",1
"(9711200, 6204)",1
"(9807164, 4111)",1
"(9610154, 7115)",1
"(9910011, 1138)",1
"(9508072, 10207)",1
"(9405029, 12023)",1
"(9609209, 2130)",1
"(105249, 104141)",1
"(102062, 7223)",1
"(2147, 1166)",1
"(9804123, 10143)",1
"(9711200, 108011)",1
"(9811120, 5137)",1
"(108215, 4166)",1
"(11271, 8247)",1
"(12143, 2072)",1
"(9604034, 105194)",1
"(9401041, 2209)",1
"(9810068, 1082)",1
"(9506016, 106064)",1
"(9911096, 101096)",1
"(11191, 7036)",1
"(110136, 8053)",1
"(9707118, 10103)",1
"(9806195, 1114)",1
"(11245, 8128)",1
"(9710022, 7183)",1
"(9803103, 4009)",1
"(9208059, 8045)",1
"(109162, 12061)",1
"(9709220, 8013)",1
"(204066, 109122)",1
"(9701009, 106176)",1
"(9812193, 10170)",1
"(104036, 11131)",1
"(108101, 11146)",1
"(11095, 9103)",1
"(9601143, 8078)",1
"(1190, 1083)",1
"(107247, 105260)",1
"(9708166, 7158)",1
"(9703097, 6121)",1
"(8205, 3145)",1
"(9812035, 105235)",1
"(106125, 5015)",1
"(11119, 4080)",1
"(11247, 3272)",1
"(9711205, 12267)",1
"(9407114, 2209)",1
"(9812073, 12183)",1
"(9805170, 4112)",1
"(9904026, 12230)",1
"(106236, 102073)",1
"(101177, 4147)",1
"(9608177, 5265)",1
"(9911002, 112080)",1
"(109154, 107113)",1
"(111179, 108230)",1
"(9704206, 9007)",1
"(9910219, 12102)",1
"(202077, 112158)",1
"(109195, 106048)",1
"(9912075, 1027)",1
"(9910030, 8149)",1
"(9803005, 101106)",1
"(9909129, 9409111)",1
"(9303160, 3029)",1
"(9903190, 4185)",1
"(9801206, 6084)",1
"(9306075, 106141)",1
"(106117, 11288)",1
"(9907140, 107115)",1
"(9904069, 109054)",1
"(11294, 104055)",0
"(9711162, 9142)",1
"(9806069, 1169)",1
"(111059, 8075)",1
"(103193, 2073)",1
"(9906064, 6191)",1
"(7158, 3101)",1
"(9905015, 12122)",1
"(11029, 2237)",1
"(9805220, 2118)",1
"(9812032, 106165)",1
"(9701061, 4100)",1
"(111002, 107265)",1
"(9804197, 3154)",1
"(9911083, 9911015)",1
"(9910268, 9601036)",1
"(9803235, 10087)",1
"(9903224, 12183)",1
"(9506121, 1085)",1
"(9312001, 6039)",1
"(9407087, 106175)",1
"(106088, 10175)",1
"(9604089, 8103)",1
"(105044, 6102)",1
"(112045, 106247)",1
"(9802109, 101120)",1
"(9809130, 11175)",1
"(9507117, 3019)",0
"(9303046, 2209)",1
"(9811079, 108225)",1
"(9910263, 11028)",1
"(9404008, 10240)",1
"(9405187, 6179)",1
"(9410073, 2054)",1
"(9701037, 9054)",1
"(8141, 4142)",1
"(9507158, 101049)",1
"(9905218, 7231)",1
"(9802162, 104132)",1
"(9911187, 7095)",1
"(9904196, 3245)",1
"(9907166, 101045)",1
"(9711002, 3179)",1
"(104119, 10148)",1
"(9607112, 8164)",1
"(9403005, 103062)",0
"(9904207, 103021)",1
"(9510209, 109180)",1
"(9612157, 9189)",1
"(111034, 105129)",1
"(9903026, 4040)",1
"(110277, 12213)",1
"(9212099, 1183)",1
"(9503208, 1055)",1
"(9912257, 9901134)",1
"(9506059, 7207)",1
"(9604124, 10230)",1
"(9401043, 1082)",0
