edges
"(9503209, 9404015)"
"(9704021, 9603009)"
"(9705161, 9308136)"
"(9810163, 9803025)"
"(9810163, 9505026)"
"(9703113, 9303140)"
"(9809010, 9808041)"
"(9805156, 9605109)"
"(9811004, 9211079)"
"(9601050, 9309030)"
"(9804029, 9511098)"
"(9605132, 9211036)"
"(9803262, 9503181)"
"(9805156, 9511143)"
"(9806170, 9606030)"
"(9811070, 9705024)"
"(9407154, 9206028)"
"(9312036, 9306034)"
"(9902189, 9312036)"
"(9904209, 9408171)"
"(9909114, 9307030)"
"(9911112, 9507143)"
"(9503079, 9203036)"
"(9504108, 9203036)"
"(9605132, 9410198)"
"(9607234, 9404186)"
"(9410121, 9207015)"
"(9806138, 9610062)"
"(9911094, 9402107)"
"(9908146, 9712207)"
"(9806211, 9306103)"
"(9806170, 9409184)"
"(9508122, 9211068)"
"(9904216, 9412152)"
"(9211036, 9210075)"
"(9902149, 9210075)"
"(9809147, 9808095)"
"(9905060, 9803262)"
"(9812217, 9808041)"
"(9609106, 9503181)"
"(9902149, 9701168)"
"(9506163, 9306013)"
"(9805026, 9301042)"
"(9905203, 9309030)"
"(9911094, 9506033)"
"(9612236, 9311052)"
"(9701047, 9603200)"
"(9703210, 9210075)"
"(9709066, 9503169)"
"(9904064, 9808041)"
"(9902189, 9605012)"
"(9811004, 9307078)"
"(9604072, 9511098)"
"(9811004, 9707237)"
"(9803206, 9303140)"
"(9805198, 9605052)"
"(9602039, 9304008)"
"(9911112, 9407135)"
"(9411196, 9304008)"
"(9709066, 9605112)"
"(9911094, 9705202)"
"(9904104, 9610237)"
"(9408112, 9404186)"
"(9504161, 9201020)"
"(9707234, 9404015)"
"(9910127, 9805092)"
"(9911112, 9902150)"
"(9904104, 9309030)"
"(9705161, 9412056)"
"(9905203, 9212129)"
"(9909133, 9907125)"
"(9911094, 9610037)"
"(9603169, 9512095)"
"(9803025, 9601135)"
"(9507143, 9411075)"
"(9712119, 9301042)"
"(9905038, 9803263)"
"(9412056, 9407154)"
"(9505026, 9304008)"
"(9404081, 9306028)"
"(9606030, 9508045)"
"(9911094, 9905060)"
"(9803262, 9703057)"
"(9905092, 9605132)"
"(9511140, 9412056)"
"(9409166, 9306103)"
"(9910071, 9207015)"
"(9904209, 9811012)"
"(9611052, 9411075)"
"(9705161, 9207015)"
"(9910136, 9310132)"
"(9808108, 9804143)"
"(9912261, 9803263)"
"(9605012, 9311052)"
"(9805026, 9211068)"
"(9604096, 9503097)"
"(9811070, 9408084)"
"(9908146, 9809061)"
"(9809061, 9511143)"
"(9802019, 9610209)"
"(9905038, 9605112)"
"(9611202, 9412119)"
"(9605054, 9602058)"
"(9408112, 9310132)"
"(9612225, 9211079)"
"(9603114, 9211036)"
"(9910119, 9910007)"
"(9808095, 9212129)"
"(9512095, 9201020)"
"(9803174, 9302109)"
"(9506033, 9211036)"
"(9612111, 9305122)"
"(9704021, 9504161)"
"(9705161, 9211068)"
"(9909114, 9901023)"
"(9904216, 9505187)"
"(9803262, 9502058)"
"(9903129, 9707086)"
"(9601135, 9404135)"
"(9802092, 9408112)"
"(9905038, 9607234)"
"(9804200, 9410042)"
"(9612225, 9605089)"
"(9612226, 9405018)"
"(9603184, 9603114)"
"(9910071, 9509142)"
"(9910067, 9601050)"
"(9908146, 9904209)"
"(9811012, 9508122)"
"(9701101, 9207015)"
"(9507043, 9203036)"
"(9710105, 9612226)"
"(9710105, 9701027)"
"(9610237, 9511098)"
"(9902149, 9610083)"
"(9804143, 9311052)"
"(9507052, 9401154)"
"(9811004, 9301042)"
"(9804200, 9306103)"
"(9901023, 9408112)"
"(9910119, 9503079)"
"(9410126, 9207015)"
"(9902149, 9902099)"
"(9803262, 9702058)"
"(9712207, 9306034)"
"(9806211, 9309030)"
"(9803263, 9701027)"
"(9605012, 9404015)"
"(9811004, 9306028)"
"(9712207, 9601164)"
"(9902101, 9710105)"
"(9904209, 9603114)"
"(9803263, 9701168)"
"(9910156, 9803206)"
"(9902192, 9503101)"
"(9809061, 9704001)"
"(9508122, 9206063)"
"(9803071, 9309030)"
"(9612226, 9606076)"
"(9508024, 9210075)"
"(9806170, 9503101)"
"(9701047, 9401154)"
"(9701098, 9208047)"
"(9805156, 9306028)"
"(9612226, 9411075)"
"(9901023, 9708163)"
"(9810163, 9503169)"
"(9704082, 9704043)"
"(9903092, 9704110)"
"(9709066, 9412227)"
"(9304096, 9201020)"
"(9612236, 9604096)"
"(9910091, 9901023)"
"(9803073, 9610062)"
"(9803262, 9506033)"
"(9904104, 9804029)"
"(9701047, 9412143)"
"(9511033, 9206063)"
"(9811012, 9801058)"
"(9903048, 9803206)"
"(9904064, 9608190)"
"(9612111, 9306028)"
"(9612236, 9412143)"
"(9905039, 9412152)"
"(9405189, 9307078)"
"(9811070, 9310132)"
"(9911112, 9604096)"
"(9704110, 9507143)"
"(9605132, 9302085)"
"(9911112, 9902099)"
"(9812051, 9509142)"
"(9904209, 9503044)"
"(9902149, 9608063)"
"(9902126, 9602058)"
"(9808108, 9610062)"
"(9403132, 9306013)"
"(9805156, 9704082)"
"(9902126, 9812217)"
"(9910091, 9511017)"
"(9905092, 9904081)"
"(9612190, 9505026)"
"(9412119, 2114)"
"(9609214, 9305122)"
"(9703113, 9701098)"
"(9707148, 9306034)"
"(9902101, 9603184)"
"(9503209, 9406047)"
"(9411075, 9410042)"
"(9605054, 9412152)"
"(9610209, 9605012)"
"(9707217, 9301042)"
"(9703057, 9306013)"
"(9503209, 9308136)"
"(9811012, 9805198)"
"(9601135, 9504161)"
"(9905176, 9902126)"
"(9811004, 9610209)"
"(9501039, 9207015)"
"(9904209, 9306103)"
"(9701047, 9611052)"
"(9902126, 9310083)"
"(9508024, 9206028)"
"(9701098, 9407135)"
"(9812217, 9306013)"
"(9909133, 9809164)"
"(9507052, 9501070)"
"(9910156, 9705024)"
"(9911094, 9505083)"
"(9803025, 9603114)"
"(9701101, 9503044)"
"(9610037, 9211036)"
"(9812051, 9801115)"
"(9806170, 9501033)"
"(9808108, 9512210)"
"(9902126, 9610209)"
"(9705202, 9211036)"
"(9609015, 9206063)"
"(9701027, 9405018)"
"(9903129, 9509142)"
"(9809061, 9610237)"
"(9703166, 9508045)"
"(9609106, 9605089)"
"(9709080, 9612042)"
"(9810163, 9512095)"
"(9701096, 9410159)"
"(9701096, 9407135)"
"(9408112, 9403132)"
"(9904209, 9305122)"
"(9511017, 9408112)"
"(9404093, 9208047)"
"(9612151, 9605112)"
"(9803206, 9408112)"
"(9905092, 9704011)"
"(9704001, 9608190)"
"(9610209, 9503169)"
"(9910071, 9901023)"
"(9910071, 9509099)"
"(9612236, 9511143)"
"(9605132, 9508122)"
"(9411158, 9404015)"
"(9911112, 9406047)"
"(9508045, 9210075)"
"(9704110, 9505083)"
"(9302109, 9206028)"
"(9905203, 9306028)"
"(9503181, 9306013)"
"(9910071, 9311052)"
"(9912107, 9412143)"
"(9804200, 9505083)"
"(9507052, 9211068)"
"(9710105, 9610083)"
"(9403132, 9312036)"
"(9602117, 9406047)"
"(9701101, 9412152)"
"(9904209, 9510026)"
"(9808041, 9502058)"
"(9909133, 9908146)"
"(9610062, 9610037)"
"(9704011, 9512085)"
"(9612236, 9505187)"
"(9903082, 9607234)"
"(9307129, 9201020)"
"(9706036, 9306028)"
"(9511098, 9505083)"
"(9705161, 9610209)"
"(9701160, 9507052)"
"(9811004, 9511017)"
"(9912261, 9605012)"
"(9910156, 9503044)"
"(9905152, 9803231)"
"(9905211, 9804200)"
"(9307030, 9211036)"
"(9707237, 9211036)"
"(9910119, 9302109)"
"(9803262, 9405159)"
"(9803263, 9602058)"
"(9601050, 9306034)"
"(9803025, 9410159)"
"(9405027, 9305122)"
"(9909133, 9306103)"
"(9911094, 9306103)"
"(9603200, 9511098)"
"(9701047, 9603114)"
"(9803224, 9404135)"
"(9905152, 9710105)"
"(9801008, 9306079)"
"(9605216, 9306034)"
"(9805026, 9610209)"
"(9704110, 9309030)"
"(9408171, 9304096)"
"(9503169, 9308136)"
"(9609214, 9603114)"
"(9912107, 9803092)"
"(9803263, 9306103)"
"(9912024, 9701047)"
"(9805026, 9401154)"
"(9605132, 9507152)"
"(9507043, 9207015)"
"(9804143, 9410042)"
"(9905038, 9306013)"
"(9712207, 9605132)"
"(9512210, 9409184)"
"(9706036, 9410042)"
"(9504108, 9305122)"
"(9612093, 9301042)"
"(9904208, 9510026)"
"(9412152, 9211036)"
"(9902189, 9712207)"
"(9801115, 9707148)"
"(9606030, 9411075)"
"(9805092, 9803231)"
"(9610037, 9512210)"
"(9803025, 9707086)"
"(9701047, 9502058)"
"(9707217, 9211079)"
"(9806138, 9511098)"
"(9909052, 9210071)"
"(9904104, 9610037)"
"(9910061, 9511098)"
"(9803025, 9305122)"
"(9503079, 9503044)"
"(9911094, 9610237)"
"(9703210, 9212129)"
"(9801115, 9505026)"
"(9808108, 9512129)"
"(9909114, 9505187)"
"(9412119, 9210071)"
"(9804143, 9510026)"
"(9803073, 9303140)"
"(9904208, 9410042)"
"(9610037, 9404135)"
"(9704110, 9701160)"
"(9612042, 9512095)"
"(9801004, 9605012)"
"(9711061, 9206063)"
"(9605052, 9408112)"
"(9904208, 9811012)"
"(9812051, 9511143)"
"(9909133, 9811012)"
"(9703210, 9309030)"
"(9905060, 9904209)"
"(9803262, 9210071)"
"(9801008, 9412227)"
"(9811012, 9602117)"
"(9603169, 9512210)"
"(9707069, 9307030)"
"(9809010, 9306013)"
"(9308136, 9307059)"
"(9704110, 9606030)"
"(9907125, 9904209)"
"(9902126, 9610237)"
"(9407135, 9211036)"
"(9701027, 9505026)"
"(9503079, 9409184)"
"(9701101, 9412056)"
"(9902149, 9605132)"
"(9910156, 9307078)"
"(9307078, 9201056)"
"(9910119, 9306079)"
"(9905211, 9803262)"
"(9511033, 9404015)"
"(9903092, 9902149)"
"(9902149, 9211068)"
"(9804143, 9707086)"
"(9905211, 9701047)"
"(9503101, 9404135)"
"(9506136, 9304008)"
"(9806138, 9603156)"
"(9608063, 9512210)"
"(9808141, 9704110)"
"(9809147, 9710105)"
"(9812051, 9407022)"
"(9909052, 9604072)"
"(9905203, 9206063)"
"(9905056, 9408112)"
"(9904216, 9503181)"
"(9310140, 9310132)"
"(9910119, 9404093)"
"(9808041, 9211079)"
"(9812051, 9407135)"
"(9902099, 9609106)"
"(9905092, 9703113)"
"(9704043, 9611202)"
"(9910007, 9304008)"
"(9804200, 9608063)"
"(9808041, 9612151)"
"(9609106, 9410042)"
"(9812051, 9410159)"
"(9512210, 9211068)"
"(9902149, 9705024)"
"(9707217, 9404186)"
"(9712207, 9503044)"
"(9211045, 9203036)"
"(9912107, 9812217)"
"(9910119, 9701096)"
"(9503209, 9306028)"
"(9603184, 9206028)"
"(9409166, 9408171)"
"(9701096, 9310083)"
"(9701047, 9608063)"
"(9703210, 9410159)"
"(9910091, 9809147)"
"(9512095, 9305122)"
"(9910029, 9304008)"
"(9310183, 9203036)"
"(9307030, 9306079)"
"(9605012, 9505083)"
"(9809010, 9703210)"
"(9602039, 9506163)"
"(9801058, 9704082)"
"(9805156, 9412143)"
"(9909133, 9206063)"
"(9707237, 9504108)"
"(9812051, 9210075)"
"(9803263, 9404186)"
"(9805092, 9409166)"
"(9902149, 9412143)"
"(9802019, 9203036)"
"(9905039, 9207015)"
"(9812217, 9804143)"
"(9911094, 9307078)"
"(9805092, 9505026)"
"(9512129, 9211079)"
"(9709080, 9409184)"
"(9412056, 9311019)"
"(9704021, 9502037)"
"(9612111, 9306103)"
"(9912107, 9511017)"
"(9901023, 9803025)"
"(9910127, 9803206)"
"(9501039, 9307078)"
"(9910156, 9506033)"
"(9804143, 9701095)"
"(9806170, 9207015)"
"(9811070, 9805092)"
"(9806170, 9307078)"
"(9912261, 9412227)"
"(9604096, 9603009)"
"(9805026, 9511143)"
"(9603184, 9506149)"
"(9511033, 9309030)"
"(9902101, 9302109)"
"(9805092, 9307035)"
"(9911094, 9809010)"
"(9901023, 9512095)"
"(9701027, 9409166)"
"(9804143, 9703057)"
"(9312036, 9201020)"
"(9612226, 9307059)"
"(9702058, 9312036)"
"(9605012, 9509142)"
"(9904208, 9503044)"
"(9507052, 9405159)"
"(9610062, 9207015)"
"(9804200, 9602058)"
"(9804143, 9603114)"
"(9903129, 9410042)"
"(9508045, 9301042)"
"(9710105, 9706049)"
"(9610062, 9604096)"
"(9909114, 9612042)"
"(9611052, 9603184)"
"(9611202, 9503097)"
"(9506149, 9302109)"
"(9503227, 9310083)"
"(9607104, 9512129)"
"(9501033, 9304096)"
"(9707148, 9604096)"
"(9802172, 9310083)"
"(9910119, 9605054)"
"(9801058, 9307030)"
"(9902101, 9808095)"
"(9602117, 9410042)"
"(9612236, 9510026)"
"(9803206, 9511098)"
"(9602117, 2114)"
"(9910071, 9211079)"
"(9502037, 9412056)"
"(9904064, 9504161)"
"(9803249, 9707237)"
"(9803231, 9308136)"
"(9801004, 9503079)"
"(9512129, 9505083)"
"(9811012, 9404081)"
"(9707148, 9309030)"
"(9603146, 9306028)"
"(9811004, 9308136)"
"(9701098, 9309030)"
"(9801115, 9703210)"
"(9601164, 9312036)"
"(9903048, 9604072)"
"(9910156, 9203037)"
"(9902189, 9803231)"
"(9704021, 9609106)"
"(9902149, 9610237)"
"(9904208, 9809010)"
"(9505026, 9203036)"
"(9605216, 9410042)"
"(9604096, 9508045)"
"(9404015, 9201056)"
"(9707086, 9503169)"
"(9910087, 9408171)"
"(9504108, 9201020)"
"(9307078, 9302010)"
"(9704110, 9502076)"
"(9904104, 9310083)"
"(9610209, 9303157)"
"(9904216, 9804029)"
"(9911112, 9611202)"
"(9912226, 9306034)"
"(9808041, 9612226)"
"(9803025, 9203037)"
"(9701027, 9503169)"
"(9801058, 9603169)"
"(9602058, 9502037)"
"(9605132, 9303140)"
"(9812217, 9503227)"
"(9803025, 9611052)"
"(9808095, 9612190)"
"(9506149, 9505026)"
"(9608125, 9404186)"
"(9905092, 9603200)"
"(9608057, 9203037)"
"(9905092, 9605052)"
"(9511058, 9411075)"
"(9904216, 9511058)"
"(9605089, 9508122)"
"(9902149, 9601164)"
"(9609214, 9501033)"
"(9904064, 9503079)"
"(9808108, 9508024)"
"(9803231, 9307030)"
"(9708163, 9704082)"
"(9608057, 9208047)"
"(9504108, 9203037)"
"(9303140, 2114)"
"(9912261, 9802019)"
"(9902192, 9304008)"
"(9910067, 9307035)"
"(9904209, 9408084)"
"(9904208, 9401154)"
"(9805092, 9503227)"
"(9508024, 9310083)"
"(9712207, 9705202)"
"(9911112, 9402107)"
"(9905060, 9803263)"
"(9811012, 9808095)"
"(9608057, 9201020)"
"(9804143, 9506033)"
"(9503169, 9407135)"
"(9606030, 9410198)"
"(9608190, 9601135)"
"(9704043, 9506149)"
"(9902149, 9311052)"
"(9910087, 9705202)"
"(9803263, 9402107)"
"(9809061, 9310132)"
"(9307035, 9211079)"
"(9609015, 9412143)"
"(9603200, 9306079)"
"(9910071, 9809164)"
"(9902150, 9704110)"
"(9712207, 9506033)"
"(9703166, 9507052)"
"(9605112, 9308136)"
"(9803073, 9708163)"
"(9805198, 9709066)"
"(9902150, 9703210)"
"(9909133, 9701168)"
"(9412152, 9312036)"
"(9905203, 9412152)"
"(9910091, 9212129)"
"(9803174, 9508045)"
"(9701101, 9506163)"
"(9704001, 9503079)"
"(9910136, 9210071)"
"(9609214, 9412056)"
"(9707148, 9701027)"
"(9503044, 9302109)"
"(9904064, 9603009)"
"(9802019, 9412152)"
"(9709066, 9704043)"
"(9905152, 9601050)"
"(9708163, 9605132)"
"(9704082, 9412227)"
"(9909133, 9606030)"
"(9909114, 9904064)"
"(9801115, 9609106)"
"(9503169, 9210075)"
"(9805026, 9704082)"
"(9712207, 9608063)"
"(9809147, 9408112)"
"(9707086, 9612236)"
"(9811012, 9507052)"
"(9708163, 9211068)"
"(9803206, 9508045)"
"(9909059, 9302109)"
"(9306028, 9306013)"
"(9809010, 9711061)"
"(9704082, 9303157)"
"(9902099, 9704043)"
"(9411075, 9407022)"
"(9912261, 9803262)"
"(9409166, 9203036)"
"(9610209, 9605112)"
"(9611052, 9603156)"
"(9910091, 9612190)"
"(9903048, 9210071)"
"(9609106, 9401154)"
"(9407022, 9303140)"
"(9904209, 9509099)"
"(9609214, 9503101)"
"(9405027, 9304008)"
"(9704110, 9601164)"
"(9707217, 9307030)"
"(9905176, 9607234)"
"(9506163, 9412227)"
"(9901136, 9707086)"
"(9612226, 9602117)"
"(9909059, 9312036)"
"(9910136, 9709066)"
"(9511143, 9503209)"
"(9502037, 9409184)"
"(9805092, 9507150)"
"(9811012, 9408112)"
"(9609214, 9406047)"
"(9503181, 9302109)"
"(9902126, 9610037)"
"(9804200, 9211079)"
"(9712119, 9410159)"
"(9905092, 9302132)"
"(9704110, 2114)"
"(9804200, 9412143)"
"(9905060, 9302109)"
"(9905152, 9504161)"
"(9612226, 9306013)"
"(9701096, 9206028)"
"(9508122, 9210071)"
"(9809010, 9508024)"
"(9809061, 9605132)"
"(9909114, 9201020)"
"(9511098, 9511017)"
"(9910087, 9703166)"
"(9512129, 9308136)"
"(9708163, 9301042)"
"(9505026, 9206063)"
"(9811012, 9609214)"
"(9803263, 9605089)"
"(9602058, 9405026)"
"(9704021, 9605216)"
"(9412143, 9411075)"
"(9805092, 9804143)"
"(9701168, 9607234)"
"(9910087, 9207015)"
"(9910071, 9905038)"
"(9812051, 9312182)"
"(9306079, 2114)"
"(9410159, 9303140)"
"(9902192, 9208047)"
"(9608125, 9210075)"
"(9803231, 9211068)"
"(9607234, 9405072)"
"(9705139, 9512095)"
"(9606030, 9603146)"
"(9803263, 9211079)"
"(9405027, 9310083)"
"(9506033, 9404093)"
"(9811070, 9401154)"
"(9311157, 9305122)"
"(9803263, 9404015)"
"(9902192, 9803073)"
"(9902149, 9812217)"
"(9705024, 9704043)"
"(9904216, 9701027)"
"(9804200, 9704082)"
"(9804143, 9704082)"
"(9303157, 9206028)"
"(9910087, 9203037)"
"(9902192, 9503181)"
"(9610083, 9307035)"
"(9511033, 9201020)"
"(9803092, 9408112)"
"(9707217, 9704082)"
"(9406047, 9211036)"
"(9905092, 9601063)"
"(9810154, 9803262)"
"(9910091, 9805092)"
"(9711061, 9210075)"
"(9704021, 9701047)"
"(9904104, 9607104)"
"(9601050, 9201020)"
"(9803071, 9707237)"
"(9904209, 9412056)"
"(9910091, 9311041)"
"(9712207, 9511143)"
"(9510026, 9302109)"
"(9604072, 9408112)"
"(9811004, 9809164)"
"(9310183, 9307030)"
"(9612151, 9503097)"
"(9811070, 9210075)"
"(9511058, 9507052)"
"(9609015, 9603114)"
"(9512085, 9505083)"
"(9505083, 9311157)"
"(9608125, 9407135)"
"(9610037, 9312036)"
"(9704110, 9604026)"
"(9811070, 9603114)"
"(9405027, 9207015)"
"(9410126, 9401154)"
"(9912261, 9801058)"
"(9809010, 9603156)"
"(9911112, 9905060)"
"(9902149, 9511017)"
"(9511143, 9411075)"
"(9811004, 9407135)"
"(9910007, 9810163)"
"(9904208, 9709066)"
"(9412056, 9205105)"
"(9803263, 9707237)"
"(9603146, 9506163)"
"(9506163, 9503227)"
"(9511098, 9401154)"
"(9908146, 9404135)"
"(9503169, 9304008)"
"(9707069, 9503181)"
"(9503097, 9404015)"
"(9306013, 9208047)"
"(9907081, 9902099)"
"(9901136, 9503181)"
"(9712207, 9307030)"
"(9307059, 9201020)"
"(9511098, 9307030)"
"(9904208, 9503101)"
"(9903129, 9206028)"
"(9310132, 9303046)"
"(9605216, 9406047)"
"(9804143, 9703113)"
"(9901136, 9310132)"
"(9803206, 9601050)"
"(9608190, 9505083)"
"(9609015, 9506163)"
"(9804143, 9307030)"
"(9905038, 9703210)"
"(9411158, 2114)"
"(9803249, 9501033)"
"(9811232, 9804143)"
"(9512085, 9306103)"
"(9709080, 9412143)"
"(9809010, 9404135)"
"(9910156, 9705202)"
"(9902101, 9805156)"
"(9808108, 9312036)"
"(9409166, 9206063)"
"(9701101, 9610237)"
"(9512095, 9505187)"
"(9608063, 9304096)"
"(9703210, 9509099)"
"(9803231, 9207015)"
"(9701168, 9306013)"
"(9707237, 9605012)"
"(9803025, 9612151)"
"(9910087, 9605052)"
"(9909133, 9510026)"
"(9910067, 9812051)"
"(9912024, 9910087)"
"(9910071, 9605052)"
"(9902149, 9211079)"
"(9712207, 9603200)"
"(9512129, 9404015)"
"(9805198, 9309030)"
"(9910136, 9401154)"
"(9803231, 9401154)"
"(9910183, 9701047)"
"(9803231, 9610209)"
"(9902099, 9502037)"
"(9605109, 9605012)"
"(9607234, 9511017)"
"(9801058, 9608063)"
"(9806211, 9604096)"
"(9807241, 9701047)"
"(9608057, 9603200)"
"(9508045, 9304008)"
"(9604096, 9312036)"
"(9503101, 9411075)"
"(9603156, 9304008)"
"(9804029, 9608057)"
"(9511033, 2114)"
"(9512095, 9409184)"
"(9905038, 9904104)"
"(9910127, 9806138)"
"(9602058, 9503209)"
"(9604096, 9512129)"
"(9608190, 9410159)"
"(9907125, 9512085)"
"(9910156, 9505083)"
"(9709080, 9211068)"
"(9909133, 9707086)"
"(9912261, 9602117)"
"(9506149, 9404135)"
"(9707237, 9508045)"
"(9801058, 9706049)"
"(9804143, 9704001)"
"(9806138, 9505026)"
"(9809010, 9803025)"
"(9605132, 9211045)"
"(9705139, 9507052)"
"(9910071, 9803073)"
"(9409184, 9303140)"
"(9805092, 9311157)"
"(9704001, 9603009)"
"(9903048, 9701027)"
"(9404093, 9203037)"
"(9707234, 9703113)"
"(9810163, 9302109)"
"(9608190, 9407022)"
"(9507150, 9301042)"
"(9701047, 9310132)"
"(9701101, 9309030)"
"(9803073, 9701096)"
"(9912024, 9909133)"
"(9909114, 9602058)"
"(9309030, 9307035)"
"(9605089, 9512129)"
"(9912107, 9803206)"
"(9805092, 9704043)"
"(9910119, 9806211)"
"(9803071, 9307078)"
"(9811070, 9412143)"
"(9910136, 9809010)"
"(9808041, 9601135)"
"(9902126, 9902099)"
"(9602117, 9309030)"
"(9711061, 9605052)"
"(9610083, 9504161)"
"(9507079, 9307078)"
"(9708163, 9408171)"
"(9803231, 9601164)"
"(9704021, 9303140)"
"(9609106, 9309030)"
"(9910029, 9211079)"
"(9809147, 9804200)"
"(9910071, 9905211)"
"(9405026, 9206063)"
"(9803262, 9307078)"
"(9808095, 9603169)"
"(9708163, 9401154)"
"(9610083, 9411075)"
"(9904216, 9809010)"
"(9801058, 9701160)"
"(9707237, 9304049)"
"(9903129, 9309030)"
"(9809010, 9312036)"
"(9704043, 9307030)"
"(9902149, 9310132)"
"(9709080, 2114)"
"(9803206, 9707148)"
"(9710105, 9511017)"
"(9608057, 9502058)"
"(9302109, 9207015)"
"(9404093, 9211079)"
"(9911065, 9707217)"
"(9503169, 9206028)"
"(9612225, 9307030)"
"(9707234, 9304008)"
"(9806170, 9305122)"
"(9911094, 9902099)"
"(9806138, 9803071)"
"(9910119, 9608190)"
"(9910087, 9701168)"
"(9704021, 9603184)"
"(9904208, 9412152)"
"(9312036, 9212129)"
"(9408112, 9306034)"
"(9504108, 9307030)"
"(9704110, 9509142)"
"(9905039, 9307030)"
"(9803231, 9203037)"
"(9703210, 9612190)"
"(9910156, 9501070)"
"(9903048, 9603200)"
"(9801058, 9604096)"
"(9706036, 9603114)"
"(9409166, 9306028)"
"(9604072, 9302109)"
"(9806211, 9608063)"
"(9803206, 9701101)"
"(9707237, 9207001)"
"(9802019, 9410042)"
"(9912261, 9805026)"
"(9612151, 9512210)"
"(9806211, 9412056)"
"(9701101, 9610209)"
"(9803249, 9306034)"
"(9712119, 9707237)"
"(9911112, 9305005)"
"(9910007, 9407135)"
"(9707237, 9303046)"
"(9910127, 9610037)"
"(9610062, 9211079)"
"(9910091, 9203037)"
"(9412119, 9310132)"
"(9805156, 9701027)"
"(9608057, 9310132)"
"(9609106, 9406047)"
"(9707234, 9412143)"
"(9911094, 9406047)"
"(9707217, 9601135)"
"(9501039, 9206028)"
"(9610062, 9602058)"
"(9902192, 9510026)"
"(9811232, 9712207)"
"(9404093, 9304008)"
"(9605089, 9511098)"
"(9908146, 9508024)"
"(9411075, 9212129)"
"(9712207, 9406047)"
"(9710105, 9601164)"
"(9803249, 9212129)"
"(9610062, 9605089)"
"(9803224, 9505026)"
"(9608057, 2114)"
"(9707148, 9502058)"
"(9904208, 9902099)"
"(9612225, 9212129)"
"(9903048, 9412143)"
"(9701168, 9404135)"
"(9412056, 9306013)"
"(9612236, 9402107)"
"(9503209, 9410159)"
"(9406047, 9303140)"
"(9908146, 9704110)"
"(9903129, 9902099)"
"(9605012, 9603200)"
"(9703210, 9301042)"
"(9905092, 9611052)"
"(9806170, 9602058)"
"(9803262, 9503044)"
"(9905152, 9804200)"
"(9603156, 9503044)"
"(9603184, 9301042)"
"(9607234, 9506033)"
"(9612151, 9608057)"
"(9612226, 9404135)"
"(9708163, 9306028)"
"(9704082, 9507052)"
"(9711061, 9607104)"
"(9808095, 9503044)"
"(9306103, 9211036)"
"(9803249, 9603200)"
"(9610062, 9511143)"
"(9910136, 9412143)"
"(9905060, 9408112)"
"(9505026, 9409184)"
"(9704043, 9311041)"
"(9910007, 9605089)"
"(9905092, 9611202)"
"(9803174, 9507052)"
"(9911094, 9602058)"
"(9903048, 9703204)"
"(9601135, 9508024)"
"(9801058, 9605052)"
"(9910156, 9809147)"
"(9901136, 9406047)"
"(9809061, 9801004)"
"(9709063, 9307078)"
"(9806211, 9408171)"
"(9706049, 9312036)"
"(9608190, 9307030)"
"(9606030, 9503169)"
"(9303140, 9206028)"
"(9605112, 9401154)"
"(9502037, 9211079)"
"(9905176, 9512085)"
"(9801058, 9709220)"
"(9701160, 9312036)"
"(9904209, 9301042)"
"(9406047, 9306013)"
"(9811070, 9603200)"
"(9803224, 9211036)"
"(9701047, 9503101)"
"(9904216, 9506149)"
"(9705139, 9307035)"
"(9507052, 9506149)"
"(9909059, 9804200)"
"(9812217, 9601050)"
"(9603156, 9211079)"
"(9910007, 9607104)"
"(9611202, 9304096)"
"(9605012, 9412143)"
"(9610237, 9408112)"
"(9809061, 9701027)"
"(9909052, 9506163)"
"(9512210, 9206028)"
"(9905092, 9707237)"
"(9707217, 9604096)"
"(9505026, 9310132)"
"(9503044, 9408112)"
"(9806170, 9304008)"
"(9902089, 9408112)"
"(9704001, 9503209)"
"(9903048, 9201020)"
"(9910136, 9308136)"
"(9901136, 9603114)"
"(9805156, 9604072)"
"(9707237, 9612236)"
"(9608063, 9602117)"
"(9610083, 9603156)"
"(9805026, 9310132)"
"(9602058, 9511033)"
"(9805092, 9603184)"
"(9903129, 9404015)"
"(9704043, 9412152)"
"(9707148, 9611202)"
"(9812051, 9704082)"
"(9808041, 9505083)"
"(9804143, 9306103)"
"(9706049, 9701047)"
"(9909114, 9705024)"
"(9707237, 9707217)"
"(9511033, 9506163)"
"(9803249, 9704001)"
"(9811070, 9307030)"
"(9707086, 9307035)"
"(9803263, 9505083)"
"(9703113, 9612093)"
"(9907081, 9801008)"
"(9405027, 9301042)"
"(9701047, 9404015)"
"(9603146, 9212129)"
"(9810154, 9411075)"
"(9909133, 9704011)"
"(9607234, 9601063)"
"(9801008, 9707217)"
"(9612236, 9404015)"
"(9803262, 9603169)"
"(9808095, 9307078)"
"(9505026, 9201020)"
"(9804029, 9512210)"
"(9512085, 9402107)"
"(9904209, 9602058)"
"(9506033, 9410121)"
"(9512210, 9505083)"
"(9805156, 9801004)"
"(9707217, 9509142)"
"(9908146, 9701101)"
"(9605109, 9512095)"
"(9804143, 9705139)"
